articleID;cites
4781519;257905|4774603|61128|57414|74041
4781520;4799823|44596|4781786|4801299|4797127
4781521;47825|52342|4803366|69007|71151
4781522;4783777|28991|4780994|4774021|4795161
4781523;63720|62813|4771697|4778229|4768378
4781524;4783808|802429|75235|60301|4765478
4781525;4781105|802974|4761438|38778|75027
4781526;76627|73580|4779104|4791852|38879
4781527;56224|41853|255110|57888|56691
4781528;4779419|4769843|33250|64988|4787907
4781529;31102|4766505|4803156|4787322|67674
4781530;35208|32128|4764365|61491|173465
4781531;174716|4773985|803490|4801567|30599
4781532;72474|4786761|32630|70345|4771592
4781533;4772847|4793614|4761638|4796534|52616
4781534;43317|46043|4788311|4778261|4764631
4781535;40956|4768364|4792249|253343|4771764
4781536;4767912|4791191|4776911|28226|4764561
4781537;44587|4771870|4784443|4760726|4779480
4781538;75139|1325170|4783061|4790013|4779775
4781539;39150|63227|48205|38206|173206
4781540;4801998|4770516|802864|4764404|69720
4781541;48313|4800551|4799893|60769|4774615
4781542;4780643|36200|4799586|4785449|4785716
4781543;57639|39755|67965|4775981|940621
4781544;4791109|58821|64560|65153|64455
4781545;4769731|4768261|4780026|70343|30118
4781546;44417|69733|48689|4788291|4771529
4781547;68701|1402936|40483|44966|4785468
4781549;4761607|4784158|32740|45893|4779594
4781550;68713|46295|4799098|4796374|54107
4781551;4788867|57651|801610|4794914|46319
4781552;4783255|77154|4766218|64278|58991
4781553;65976|76774|4766616|54575|4803758
4781554;4760557|4784774|58582|39766|4782379
4781555;4769156|4781139|4797851|58155|4774668
4781556;69991|4769164|42089|4792105|4802374
4781557;4777766|4772212|37639|803002|4802735
4781558;59292|4795377|57749|33856|71065
4781559;4774546|44840|34767|69480|4795927
4781560;4783558|31152|71647|4769778|54691
4781561;4788870|4781532|74593|4791928|4766374
4781562;72017|65401|4785584|36334|55623
4781563;56466|257408|1269299|4784276|4788485
4781564;38879|4792810|4786562|4793761|52771
4781565;56473|4778038|34894|59137|62215
4781566;4779268|4792257|4774251|4765510|4764170
4781567;4769005|28747|4791653|174662|4764298
4781568;56168|287|4792396|50490|4768535
4781569;4782619|70144|38608|4801489|50127
4781570;43415|50492|1295703|76962|4763134
4781571;4802281|41272|4792496|4760540|63160
4781572;4774996|4764735|46896|4799483|4762565
4781573;30058|41766|1486273|28271|4792287
4781574;173141|4774420|4764820|4783993|4798992
4781575;4763722|254280|4780531|4795553|37775
4781576;256450|62799|4788740|67191|4796659
4781577;39373|4770941|55852|4787214|66084
4781579;45900|71136|33286|61142|4793298
4781580;4789006|65058|4786982|4773898|36928
4781581;255216|63704|4779931|1465358|4790596
4781582;51565|4800226|34072|4762640|68070
4781583;45861|55623|4794259|802875|56075
4781584;4790024|41629|4769875|70108|49561
4781585;28186|1310927|49528|4764607|72653
4781586;255918|50656|34960|4763601|35552
4781587;70112|4797488|76255|4770355|4777235
4781588;4791179|48669|4764581|34467|4774873
4781589;802649|68835|4761406|39393|4790121
4781590;4767730|70961|4769633|4778412|4763166
4781591;4803609|2266718|71430|66685|29905
4781592;802852|4799466|76552|4796540|4794726
4781593;53192|55116|71084|53945|28937
4781594;4776208|70501|42989|58451|36636
4781595;49394|4802784|64005|69077|67361
4781596;54137|43267|67219|4771943|73969
4781597;803228|75332|4791916|39715|44393
4781598;67507|47926|63700|61036|31028
4781599;4795622|45132|45606|4786079|64145
4781600;33215|4775248|60318|4778502|47585
4781601;54690|4765545|73092|63398|62096
4781602;4776547|35580|65765|4779206|64503
4781603;71174|44475|4761002|4793929|53856
4781604;4765034|4783383|4774313|68440|71474
4781605;4788407|802695|4772307|65107|4786215
4781606;60523|53921|4766442|71190|62601
4781607;59761|4788439|4789513|4779087|50812
4781608;4776683|801703|4766139|4766890|258663
4781609;1298503|253464|4768725|4795101|53531
4781610;4764615|72506|58695|50987|37176
4781611;4776909|4795290|4785491|4783267|4778562
4781612;4798723|4792191|4773258|803535|4772409
4781613;64880|74203|34427|65921|4790800
4781614;4778751|55333|4768209|61897|4799764
4781615;53501|4790492|61077|4767545|68518
4781616;4771613|34113|66899|1405670|4769273
4781617;74489|4787339|74765|70271|55695
4781618;38979|4761512|32149|70229|42183
4781619;50486|4796983|55168|4766988|1270458
4781620;33292|56753|4778848|58737|4798109
4781621;4763454|4781772|58245|47878|42283
4781622;4782207|4790182|56460|63282|4779766
4781623;4780096|52277|4800329|4787365|54884
4781624;32563|4773772|56433|4799995|69040
4781625;4791191|65126|4775980|65355|49802
4781626;64818|4788346|58037|33856|4769963
4781627;76904|45869|75609|4770880|4779720
4781628;4763247|43501|45774|174990|49961
4781629;4773907|4773999|71908|4776943|4769441
4781630;4799096|1426372|70920|4774485|1438530
4781631;49291|62427|4787515|68681|70778
4781632;36537|4780613|4790956|42764|4786900
4781633;41602|35858|49989|72494|64679
4781634;43572|4777049|174259|61071|4792646
4781635;71283|76980|75746|64461|42006
4781636;44769|60852|4760664|4780857|67132
4781637;4801350|257210|73519|4760727|4801191
4781638;4801434|4799535|4761371|802065|75359
4781639;56220|4797513|4765257|4766718|54320
4781640;4794994|4776248|4767969|38462|29236
4781641;4764837|803041|4778998|4785887|4782603
4781642;33819|4775381|43992|54028|47136
4781643;36505|47334|45694|4773871|4765931
4781644;44647|4775257|4793094|52164|46896
4781645;4795238|4801124|4776655|4792581|31676
4781646;1318838|46356|4768602|4770173|4767385
4781647;4779689|30628|4763020|76181|75347
4781648;57002|32338|65814|4783953|55940
4781649;76093|77327|4792097|4761158|4774888
4781650;4789450|4765625|353|4769497|48042
4781651;4780749|4794889|4793482|4792630|4796203
4781652;46251|39977|4782832|4796724|802695
4781653;59844|71535|40243|4799513|39019
4781654;4785833|34430|4761787|4781331|4775690
4781655;37722|4784766|4794151|59628|4773709
4781656;28859|174699|4798328|76152|41062
4781657;69434|58472|4793779|4777746|28702
4781658;56873|28576|4803201|4779242|50070
4781659;4787417|4766902|30257|28773|174031
4781660;4776130|49262|2255535|69553|4769094
4781661;4763184|4784478|4790697|4790757|71404
4781662;61348|75422|58506|4768624|4781618
4781663;4802764|63089|61534|4792745|4795450
4781664;42924|33977|74023|4796807|4771845
4781665;4795170|64589|50003|36147|74583
4781666;51224|46651|39833|52009|1269845
4781667;4791225|172594|4772479|4761157|4781567
4781668;4769803|4767590|55870|4766138|1444969
4781669;4802951|28067|4784671|29016|4803575
4781670;46889|4765499|4798083|4773577|803538
4781671;4780397|36775|51299|4761492|4768442
4781672;41244|71969|74417|45404|4773620
4781673;802132|37985|37183|31126|4782545
4781674;4786194|54986|68367|43222|4765565
4781675;4763187|4774840|64008|4764282|35485
4781676;4793736|56120|70760|75922|53842
4781677;71154|4762806|4795357|4766960|4797452
4781678;71395|41733|4791341|38929|45422
4781679;4776158|4762965|31828|49502|49420
4781680;62377|45537|4795222|32962|4776740
4781681;69145|4781263|4791181|4779638|1516263
4781682;56877|4800471|29560|62604|40003
4781683;50449|42762|4802888|53664|75216
4781684;4785972|54933|58973|34729|49992
4781685;4798912|4783324|1470570|59132|45867
4781686;1458086|4785410|4760770|4793266|4764163
4781687;75242|4762740|4796476|4781469|70060
4781688;4799409|4786474|4803486|803094|4770840
4781689;65150|68932|57336|4800643|4769595
4781690;68742|4787635|63498|37051|4763891
4781691;52959|40652|64811|73499|71825
4781692;38233|4786652|46235|4764759|56924
4781693;32232|38254|71827|76184|4792343
4781694;71959|32984|50770|4767363|74433
4781695;46672|4795626|4783911|4775916|70788
4781696;48465|801805|4794053|4797126|32299
4781697;4796733|4790775|50248|4789289|45612
4781698;1331772|1413025|35336|4766653|4771141
4781699;61625|4773786|58995|4788077|802127
4781700;4785526|41306|66408|32074|75259
4781701;4770538|68477|4791148|74299|4762806
4781702;4760657|75546|4764480|4791633|53437
4781703;41170|4761941|37704|172588|70026
4781704;4772984|1402834|68813|4760960|30261
4781705;56338|4762702|37233|77160|44521
4781706;55540|4769528|4790978|4798913|76038
4781707;4780194|42796|39865|4779023|4775645
4781708;71985|63949|173233|4792343|4787780
4781709;4772878|32439|4803464|4791717|33936
4781710;48203|52670|27960|31279|4799415
4781711;4796581|42647|70380|4769044|40073
4781712;69896|4764345|52494|59037|4782287
4781713;4788984|4783993|72722|36545|4765986
4781714;42033|67134|52780|4776815|39952
4781715;4803791|46410|67681|60896|60992
4781716;4797180|4764452|4776467|4795936|46480
4781717;65964|802575|1285931|4798388|74358
4781718;4784936|1413025|70302|4790270|4779879
4781719;4762660|69081|63350|4764132|4799144
4781720;4786715|4802716|70889|63146|74521
4781721;4768052|4796658|4766750|253382|75610
4781722;37984|71912|52066|4784346|4765046
4781723;4794730|4797251|71812|63087|1511753
4781724;256846|39537|4766971|4762466|67747
4781725;4773723|4802255|4791012|4793418|43684
4781726;49547|70216|4792670|55133|40843
4781727;49359|1275240|58723|70660|43726
4781728;33982|257087|4803190|4770966|4788719
4781729;802415|45997|4783086|1464514|49716
4781730;57707|4773496|258234|77325|49192
4781731;47703|1437943|67049|4797024|1448155
4781732;42693|4779151|4792050|4802132|4788410
4781733;29625|46818|52075|58361|4777062
4781734;172306|4761729|4786524|4785380|40090
4781735;47887|4799313|4761219|27911|32114
4781736;35452|4791798|4791426|68912|4762963
4781737;43235|4795670|44109|4774037|47956
4781738;72734|4764378|4797117|30577|4769393
4781739;62207|74656|4770433|4792986|75366
4781740;46582|1400215|4793806|67665|37734
4781741;4772197|4760767|4802228|29186|4763510
4781742;1266889|4789671|544|70095|38264
4781743;61226|4767445|4800658|72027|4783551
4781744;47371|66256|4781077|46698|18
4781745;47103|43558|40441|75977|46745
4781746;4788207|173503|66454|4788616|4793208
4781747;51239|257689|4778957|4760541|71139
4781748;34565|4801213|60481|4791252|58448
4781749;803074|37483|74972|4799799|4767893
4781750;73523|72841|4778503|54370|1435915
4781751;4798364|4772451|73192|4802534|4802282
4781752;4802624|4770950|4789299|4778632|4803780
4781753;44698|28488|4803706|73129|4773393
4781754;4797635|4777596|4789204|67419|69396
4781755;45827|4784459|31420|74887|28285
4781756;4770020|4801707|4783134|37740|73546
4781757;67444|4761373|48859|47153|4795839
4781758;68172|4790899|4779552|46551|4761569
4781759;1267981|36009|802792|67959|70475
4781760;41095|4777657|53827|54622|75820
4781761;35675|69352|801632|4801156|4776905
4781762;33706|4772479|62866|1496489|4797809
4781763;4782658|4802249|63734|4763269|59873
4781764;1512412|38287|4765992|4769468|4792151
4781765;30628|4800840|47356|65181|4780136
4781766;72538|4760469|4784450|802651|803298
4781767;4760518|4771152|65195|73226|75061
4781768;4769166|4802451|4776625|4778603|4773031
4781769;50314|4796264|253290|54653|801772
4781770;4773892|4799998|45250|4786632|68802
4781771;4769057|34877|4777730|4801408|4767895
4781772;802346|4801566|4796222|4760881|173341
4781773;4800118|4778866|255734|39734|59304
4781774;4784223|4797454|63206|41957|4781992
4781775;4798651|74632|36974|4783641|55772
4781776;1391770|4794319|68284|4764519|4784093
4781777;61864|4799022|4775408|118|258234
4781778;4792328|40183|4774120|4784565|4790723
4781779;4791483|4799451|4760411|4796411|4801007
4781780;35222|41220|33369|4786355|47513
4781781;1454540|255820|30480|4776666|71753
4781782;4769477|42970|30053|174857|73739
4781783;70659|45715|1469694|41813|57664
4781784;4761862|75979|75037|51271|802580
4781785;38903|4798546|72348|1393494|28460
4781786;55833|4791706|47159|66443|1427671
4781787;4790353|256042|60933|4768878|73754
4781788;4763974|61447|4785543|62935|55781
4781789;4780729|31600|173322|4791813|4796099
4781790;4771594|4785290|4777482|51274|31239
4781791;254609|44654|57618|4783676|76046
4781792;56484|1515834|4775815|4772612|4770203
4781793;42406|29191|802585|4797317|70526
4781794;55022|4803665|4803610|4777223|34610
4781795;57924|59255|4791136|37817|61240
4781796;51727|64774|4778526|4779575|36005
4781797;4793663|4769221|76628|4782908|4784550
4781798;70006|4770245|38128|60658|30321
4781799;67334|4791308|4786545|4770291|33291
4781800;49043|1385498|75717|51585|4782036
4781801;4799459|44464|74912|4799080|4766113
4781802;801889|33783|4764864|4763092|32221
4781803;69898|4761765|4780330|4785046|40719
4781804;45000|66176|61469|51202|4784627
4781805;28549|4790212|4789109|34430|4771032
4781806;4764224|229|65997|4769249|41974
4781807;65985|49373|4782936|75524|4797713
4781808;37016|69117|4794081|60620|52075
4781809;4797846|32919|61067|70140|258528
4781810;35713|58084|4789380|4776636|43474
4781811;69224|64939|53746|30867|4796203
4781812;32819|4770111|801806|64069|4800947
4781813;1368595|43283|4764548|31320|4761209
4781814;4761482|4762215|4796818|4762651|4803774
4781815;35123|4802847|4777744|31142|43566
4781816;1282238|4799060|38448|51079|69169
4781817;66532|76555|1517797|1435915|1275471
4781818;75448|4785936|32314|801786|47521
4781819;70734|39660|4784412|4771908|4765295
4781820;62830|4775273|4767853|4775846|4774129
4781821;58537|29623|4798142|4766641|41257
4781822;4763432|53924|40208|4763034|255975
4781823;37505|39512|55990|4803448|60519
4781824;29221|43818|801680|4802234|74068
4781825;34586|45598|42869|41970|4789107
4781826;4769550|55648|64159|44057|4803308
4781827;4766411|44655|4793810|34747|39484
4781828;1484351|4780456|1381819|44059|32842
4781829;51272|50104|4796416|4762563|4802679
4781830;40415|4769401|160|4770092|51972
4781831;61531|39313|255127|4780844|4792964
4781832;4771374|4787983|4761159|4780776|70475
4781833;1353437|4773844|4762971|57314|802134
4781834;44521|4769420|802931|257916|4792224
4781835;126634|801903|4799434|53390|61608
4781836;50991|42958|4803332|70907|39060
4781837;4761678|4797393|4768170|42024|69800
4781838;69032|32585|64391|4785384|63232
4781839;4801917|4803688|33155|4767441|45880
4781840;58285|53811|4798918|4792571|4767641
4781841;802907|30096|32266|4788161|4782085
4781842;4779702|4803602|67323|4793877|74188
4781843;4772969|4787391|4803795|158|74494
4781844;38524|48931|4787240|75234|52653
4781845;4772119|38438|51221|36605|33048
4781846;40735|59093|4781046|63219|4767054
4781847;4798749|73974|63720|4762302|36954
4781848;40092|53596|802917|1498689|4770405
4781849;59824|69277|54189|52404|4797060
4781850;4790752|4783226|4799972|4797999|4802468
4781851;4782362|32722|4800591|49921|32323
4781852;4798818|30794|63009|33057|4794861
4781853;63154|4780632|58275|37698|72521
4781854;58318|69674|4781698|61774|257071
4781855;4789788|71727|72273|4792442|4782060
4781856;60326|4791678|69903|34224|41294
4781857;4762427|4772149|41054|4788063|54645
4781858;51705|52012|57986|4773551|4779565
4781859;4802554|4791777|58984|4777283|67218
4781860;40051|4771352|77006|4766542|4803656
4781861;4780327|4761286|56928|4791411|4798478
4781862;4790184|75505|4775802|4789307|4788546
4781863;4777452|70033|4777587|4772898|4783247
4781864;75788|54731|4791833|31699|4768039
4781865;4794887|803474|48883|73821|4766407
4781866;67363|4763010|38835|43065|1454355
4781867;4796562|60798|60388|4790354|4793893
4781868;1429031|4774622|76707|4801383|4767798
4781869;53756|58673|1321757|4799414|4794549
4781870;4795090|4783039|53072|55242|4779567
4781871;65570|45710|4768206|4783749|4786388
4781872;44297|801870|1270922|34102|62787
4781873;4796427|4762444|4773751|72563|4801063
4781874;4787803|1411733|4778564|37667|4776288
4781875;4781385|4802965|63923|41048|4777233
4781876;75833|4796518|60157|37002|28006
4781878;4792938|4764755|4762719|57381|802498
4781879;46390|1493660|4785883|4778737|4781439
4781880;4794372|70062|4803375|35479|67476
4781881;32758|1368102|43556|69146|50189
4781882;30163|31970|4793968|38243|802973
4781883;40079|4772405|42247|46456|4780898
4781884;1362502|45026|4793364|4790737|4783963
4781885;4803447|4799155|4781843|55942|803500
4781886;58456|4767522|37399|75534|1501490
4781887;58105|61545|71989|4767813|4792954
4781888;37189|4794926|32013|4797604|62750
4781889;66899|4789050|4763259|45679|75178
4781890;41722|4793067|36055|4783204|30415
4781891;61957|4768745|4770090|4761951|4775939
4781892;4761608|4767236|66961|4795944|4769797
4781893;4802300|4795897|31391|4791806|4776269
4781894;4782884|29173|4797686|4795341|4780536
4781895;70839|74478|37037|4772877|4784237
4781896;4780950|4801744|4798146|47701|4796557
4781897;69160|61407|73486|4770814|802209
4781898;52120|4792274|4783542|34772|41072
4781899;66143|499|37560|65361|50684
4781900;57256|4779975|4773200|35760|4761139
4781901;33967|4769046|43067|4803097|37907
4781902;4783655|53522|66089|4787292|4767023
4781903;4790038|4771318|1429810|31135|36157
4781904;4803048|4780769|4782401|4803308|44639
4781905;4779052|37225|45422|31787|4773364
4781906;4777759|4760872|37392|802723|76857
4781907;4795908|32572|4770496|31006|4792115
4781908;32928|172153|62247|71230|4789296
4781909;45471|1517428|75347|36840|4770280
4781911;4785697|4763956|4780695|49108|29542
4781912;71917|4774992|4762579|803505|4790474
4781913;67900|4795452|4772146|4786564|4798023
4781914;69441|32590|45835|31622|4787794
4781915;4785682|32960|45477|4786834|28739
4781916;4773797|4785274|50584|52511|4787194
4781917;61439|801722|4761176|47470|52160
4781918;43766|4760876|49821|4764672|4803600
4781919;4798861|54306|42765|62230|1414562
4781920;4790341|4768762|46334|4763988|54596
4781921;4802563|55168|46900|43114|39470
4781922;35046|63469|38414|4790739|4779912
4781923;65099|4780307|67345|4800776|4785804
4781925;4794353|55467|46974|4786408|65553
4781926;29650|52970|4784108|70271|4798739
4781927;296|4775347|4789844|4795972|45108
4781928;29197|49596|1370056|4781521|43475
4781929;4791433|4778758|66475|75449|61218
4781930;41577|58716|4798090|65150|38406
4781931;4776869|4772447|4801247|32416|173233
4781932;4800560|71503|1419475|56192|70336
4781933;1416776|4763017|58208|4764484|4797218
4781934;4793056|35691|4792257|4778709|38686
4781935;4798940|70710|269|54454|28911
4781936;37834|61074|4786562|4785255|65627
4781937;62982|50817|57846|4793203|4799256
4781938;4790661|50314|68645|73440|4780344
4781939;49687|4802212|4799344|68924|52723
4781940;76082|47716|61814|4802235|4774261
4781941;63158|4794259|70670|46536|4789929
4781942;40232|71451|64169|52568|39921
4781943;4783143|65041|1392815|42577|4777284
4781944;65197|4779922|35447|56075|4764327
4781945;57566|4790096|43525|60805|45474
4781946;41427|4798340|173151|4791349|46977
4781947;4796359|4802459|70918|4785978|4786151
4781948;4770110|4772635|30306|173056|32349
4781949;42483|4787553|67084|76830|75216
4781950;72360|4768296|68634|30167|802675
4781951;253526|258681|32287|4765906|64932
4781952;4792148|49986|71144|66498|4786443
4781953;4769490|4769533|29594|4777975|4777095
4781954;4773648|50114|70391|30086|4796252
4781955;4792975|4760500|4766876|4767886|55128
4781956;64655|48793|4798920|34840|4770969
4781957;4801952|4797525|28799|4798497|4774481
4781958;4799123|46092|4768111|4790846|4786815
4781959;76975|4764333|38643|71545|50721
4781960;34582|54073|4783823|53328|4792255
4781961;32412|1408572|1373768|38437|54411
4781962;4762746|53948|4799585|4797023|4767081
4781963;4768864|58884|36639|4767551|44020
4781964;4795490|4773927|57833|68195|4801933
4781965;4771847|4774402|63697|71718|4795294
4781966;34774|55353|52111|61933|43126
4781967;4792310|49903|4793375|60233|46558
4781968;52192|28274|4794588|41569|47668
4781969;64986|4763716|4780380|4760411|42148
4781970;50430|75116|4765236|4770722|4760809
4781971;73157|61961|40545|4784251|76370
4781972;4800035|4782350|65159|4767783|4768917
4781973;37443|4801757|43430|4764699|75122
4781974;172425|4773537|4799332|61107|29757
4781975;46391|801653|4762031|4791675|4801939
4781976;42711|69966|46016|53789|4788311
4781977;71686|4787684|64803|4783461|62574
4781978;4796874|4790265|73666|49938|30049
4781979;4778566|4771753|68976|4771859|4799770
4781980;53479|4775593|4779950|47472|69191
4781981;65379|4799466|4765711|71244|71147
4781982;4790394|4785206|76347|41330|67943
4781983;54779|4761934|66011|4787476|4791156
4781984;33101|802346|4772525|71446|4767242
4781985;48017|60464|39700|4783471|28804
4781986;40713|32066|38644|51203|4762405
4781987;4777032|4796084|69284|31319|40578
4781988;65018|62312|4781033|4761681|29323
4781989;55601|62959|4763021|29778|28094
4781990;45571|50324|58531|4769623|57793
4781991;54334|4797793|37281|57460|44077
4781992;56885|28805|253879|1475257|4777457
4781993;4764556|76946|4801068|34819|4766289
4781994;29236|256062|4784165|4791825|29285
4781995;4802614|4782693|53128|4797382|4790525
4781996;4776282|53325|39662|258444|4776930
4781997;54844|4772542|72489|4774949|48143
4781998;4776899|74084|4785038|1374358|173323
4781999;4763079|43568|4803667|46341|34837
4782000;41874|4792682|4793302|4787887|28926
4782001;4785066|4770201|4772524|54747|4764145
4782002;4785286|29229|48996|4762551|4762371
4782003;4763098|31737|4765430|802931|33022
4782004;4796360|1364263|67984|74761|74195
4782005;47507|4771831|1493091|67634|39485
4782006;4764151|36266|51126|61653|4780564
4782007;1443893|4768104|4761269|69813|70126
4782008;72327|258079|4781905|31032|4785233
4782009;66294|53118|65235|4783009|4772838
4782010;4777361|53176|4781323|4767104|1518945
4782011;47260|4793458|39170|4760444|4772930
4782012;51007|50214|4779647|35253|4780577
4782013;4784370|4763594|35969|4766683|60628
4782014;74855|4760472|28286|4773955|4766037
4782015;57392|4798997|4796704|38658|70463
4782016;4763076|44598|4794456|4797681|4769439
4782017;32038|69692|4778463|4802123|4780273
4782018;4798111|4790357|63065|4776286|52649
4782019;4803007|4797732|4767259|1340383|57309
4782020;4778540|4772356|1505706|31127|4784423
4782021;4802771|4763118|4789198|66229|4762349
4782022;73828|67475|36432|4767279|37473
4782023;46825|1482837|4768923|4800669|67692
4782024;4785297|4761463|72183|4787238|54475
4782025;4789268|4763471|4786049|39740|49591
4782026;70513|4797423|4795843|51645|48195
4782027;4770008|61595|4769333|69123|52609
4782028;4766723|61960|61542|802856|4775589
4782029;1403502|4772849|76250|4772971|39576
4782030;35691|4797055|801647|39682|31241
4782031;4789802|4769791|59529|4779859|34989
4782033;4799078|4802886|172120|69417|802250
4782034;802460|4791985|4794777|57595|4776481
4782035;4772474|63837|67924|76258|39413
4782036;55715|76599|4792476|4784382|62309
4782037;69745|68054|4773729|55302|4793029
4782038;4771089|53144|257550|52546|67899
4782039;51454|37662|56530|4801830|52957
4782040;46012|4766681|4779165|4803353|4762092
4782041;4779826|53926|40296|37700|4796680
4782042;75709|4783636|4761253|47199|60066
4782043;1269999|4794128|4793239|46307|70592
4782044;74624|53935|62275|4769218|4783161
4782045;4764423|73576|56140|4792024|4790893
4782046;199|63671|4775074|35086|29818
4782047;33395|313|4785542|4774801|4776132
4782048;29948|50113|69938|4792458|4766775
4782049;76177|66487|63442|56659|4768276
4782050;50606|4792280|71288|65649|59388
4782051;4770866|4769113|64002|4775895|4801282
4782052;68336|4773746|33079|4796759|51456
4782053;4798540|4799540|40514|37344|48500
4782054;37484|35510|32273|4801995|4794410
4782055;30513|1446781|4783886|55133|4773066
4782056;72535|64403|51229|33214|40093
4782057;53445|53088|49942|1434458|4775786
4782058;173056|4799623|4777201|65770|1327114
4782059;4803330|66630|4767328|69857|73690
4782060;4763044|57699|45649|65205|4770633
4782061;74373|29115|4790286|801780|46584
4782062;4773640|69331|4795383|4790342|43987
4782063;51777|40025|35749|40499|4784473
4782064;4774803|48926|39950|253373|39220
4782065;71362|4775498|802139|4765320|35865
4782066;4772011|4763488|4787050|65010|4785770
4782067;60215|4802935|56204|4791964|4766109
4782068;55418|41125|4768796|1462739|74334
4782069;29912|1292683|4801566|73815|44953
4782070;44415|56493|803223|4796497|30073
4782071;71834|56618|4770021|4773425|4788293
4782072;4760445|48881|4777866|4799208|58428
4782073;4793992|4782529|60213|28125|69633
4782074;4771570|54716|4781622|62903|4765484
4782076;4788213|1362275|58682|4801971|37370
4782077;68078|4787466|463|174423|41002
4782078;28195|32688|4796153|37826|39850
4782079;56643|51445|38993|44010|253826
4782080;69426|4762635|37392|2266694|4761809
4782081;4777004|34363|49955|36020|57139
4782082;70250|75702|42886|77114|66388
4782083;4762786|47188|4801133|4761035|4775260
4782084;4797302|34124|63119|4780186|4762539
4782085;46145|52875|66091|4791040|54334
4782086;60419|44690|4796216|73509|45872
4782087;803544|35453|4767269|4793116|4793862
4782088;51600|4774849|4791437|4784692|51732
4782089;59145|4780344|4768483|4783120|43499
4782090;66552|4768711|4766334|59014|56825
4782091;4796159|31171|51791|45755|4780142
4782092;41386|4782038|4771219|52612|76527
4782093;4775162|37118|38410|4771180|4770293
4782094;4777402|802478|33806|4760822|4776232
4782095;4769826|66085|75971|4763142|55321
4782096;4798193|4797698|4794527|56520|4763091
4782097;4786695|4768031|41277|1364415|802652
4782098;4795540|4768014|39776|31205|53716
4782099;4789133|4762494|52232|801823|28275
4782100;43358|4799743|58430|73212|57896
4782101;69353|4778604|4801045|72558|4777986
4782102;68409|4779961|4780416|4801204|4782586
4782103;1414562|33889|56332|67561|1521215
4782104;4773289|4779294|4786492|1352832|1349395
4782105;49247|802124|4764276|36380|4792696
4782106;28311|54942|4798846|4790775|4798729
4782107;4786306|51471|44947|48822|4763341
4782108;31986|4785905|46344|520|67481
4782109;4784477|32908|112|4762361|4781566
4782110;4800268|68509|4792364|253093|4765020
4782111;47601|34104|4776627|4789241|56084
4782112;4791243|68356|64679|4770914|53398
4782113;4776248|4803009|258756|4789679|27970
4782114;71238|66204|47931|33236|4762340
4782115;66211|1290245|4788990|63002|4774637
4782116;29959|172734|42520|173407|43608
4782117;30232|4793767|255348|4798133|46004
4782118;4794929|30778|802868|36804|58089
4782119;4775040|48385|4761171|4800082|4792095
4782120;1355479|4761345|4761795|4774978|4789422
4782121;4771649|57510|41409|58670|68061
4782122;4764996|4772100|4797202|258264|4797189
4782123;37124|4788845|4776811|66324|62204
4782124;4798613|4798411|173903|4761953|47615
4782125;4793941|4770237|4778368|4785052|69240
4782126;32541|51647|4779884|41021|4785707
4782127;47314|35248|4791163|4795219|4777526
4782128;802854|4761608|37809|1421428|73528
4782129;4764124|40177|36542|4803154|215
4782130;802616|4793549|4794714|37305|62359
4782131;4788799|57124|4793128|4762968|4772582
4782132;4767804|59303|4765931|4789366|4792537
4782133;37610|4801563|4783032|4765194|4785461
4782134;4797729|4765176|57053|4801803|56093
4782135;60411|174811|4799918|58017|802082
4782136;174423|4786870|4772718|68252|4764960
4782137;4775380|4787445|4771287|4779670|29329
4782138;4777154|4795154|4786988|52276|802370
4782139;4794622|4799109|69945|63554|50179
4782140;29316|935995|4782220|44134|74378
4782141;66916|4774305|44898|33271|60339
4782142;4766582|30737|42728|75142|4760454
4782143;74697|29906|4774685|45009|801809
4782144;43664|4797472|4778938|4784086|76255
4782145;4801388|4761210|4783618|801793|69379
4782146;60333|173556|46650|4773304|47620
4782147;31104|1425037|4795243|50701|64094
4782148;4761437|36846|4775260|30729|71303
4782149;4767205|4768325|48265|37523|75802
4782150;36429|4790382|74678|4772101|4793228
4782151;53960|65881|46013|75020|42400
4782152;60937|4786689|4772527|4769045|4760801
4782153;4783709|42572|37609|4803746|4760983
4782154;802165|4771520|4799011|71512|29356
4782155;56922|77212|71127|4794574|4765186
4782156;1415539|64056|4791222|28521|73240
4782157;4803587|4803018|72175|40701|4763022
4782158;41131|68704|64931|40129|4791255
4782159;4778855|4784490|4801931|76319|48549
4782160;4789129|4779108|4761161|64710|47822
4782161;50711|4782290|4782716|63839|1452430
4782162;4787807|66631|74701|35475|45765
4782163;4764227|39429|76928|4781004|4774439
4782164;4794764|77254|73374|36965|46150
4782165;66761|4761469|4774590|4771231|51386
4782166;1436982|4761767|4773673|41127|58910
4782167;4795211|4797289|43332|53591|4764359
4782168;4765836|802453|4769770|4768891|4767090
4782169;4763699|4776890|42833|4760621|4761288
4782170;63353|34827|4801729|4790966|30953
4782171;4790445|4781564|29461|4785242|4797236
4782172;38210|61897|4799496|4767193|71417
4782173;70884|28879|40822|76505|71361
4782174;43063|4787834|4780355|4791706|63124
4782175;74806|44874|4764959|4769509|56248
4782176;4778392|4789388|34548|256451|4802398
4782177;76544|4797997|4784200|70075|57009
4782178;75817|4801732|4767661|4771875|35582
4782179;4768112|172131|67961|4792008|74787
4782180;4775623|69579|172492|4771374|61924
4782181;4784344|4763890|74561|4786144|59306
