articleID;reviewerID
172501;7433042|7432917|7432872
172502;7432925|7433040|7433096
172509;7433004|7432901|7432946
172512;7433036|7432945|7433044
172519;7432892|7432873|7432978
172520;7433070|7432883|7433098
172522;7432945|7433034|7432883
172524;7432996|7433052|7432891
172528;7433052|7433076|7432963
172533;7433105|7432906|7433037
172546;7432923|7433015|7432991
172547;7432871|7432874|7432866
172549;7432867|7432890|7432891
172550;7432986|7433101|7432991
172551;7432893|7432997|7432899
172557;7432888|7433003|7432991
172564;7432923|7432988|7432908
172566;7432915|7433092|7433104
172567;7432869|7432992|7432977
172569;7432948|7433002|7433000
172573;7433044|7433056|7432901
172574;7433020|7432997|7433102
172575;7433090|7432946|7432965
172576;7432978|7432973|7433053
172577;7433061|7433076|7432945
172580;7432916|7432980|7433021
172583;7432885|7432969|7433093
172585;7433060|7433071|7432978
172586;7432989|7432997|7433012
172587;7432875|7432873|7432876
172588;7433031|7433027|7432994
172589;7432977|7432947|7433095
172590;7433073|7433056|7433059
172591;7432943|7433023|7432896
172592;7432955|7433075|7432928
172593;7432963|7432952|7432968
172594;7433003|7433040|7433038
172595;7432898|7433027|7433012
172600;7432886|7432984|7432882
172608;7433050|7433034|7433067
172609;7432912|7433017|7433103
172611;7433024|7433044|7432990
172614;7433060|7432983|7433041
172619;7432971|7432912|7432875
172622;7432944|7432977|7433061
172625;7432925|7433007|7432932
172626;7433033|7432950|7433066
172643;7432868|7432923|7432968
172646;7432990|7432942|7433016
172648;7432881|7433084|7433074
172650;7432889|7433108|7432910
172655;7432959|7433043|7433108
172661;7432949|7432927|7433069
172662;7432878|7432983|7433076
172665;7432913|7433066|7432889
172668;7432990|7432867|7433048
172669;7432914|7432987|7433091
172672;7432963|7433027|7432983
172673;7432937|7433085|7433023
172675;7432963|7432928|7432943
172679;7433028|7432881|7432892
172683;7432977|7432970|7432948
172688;7432893|7433005|7433045
172690;7433018|7432950|7433000
172691;7432889|7432932|7432876
172695;7432962|7433068|7433104
172698;7432973|7433058|7432991
172702;7432922|7432874|7432959
172704;7433085|7433052|7432957
172720;7432986|7432976|7433050
172724;7433063|7432970|7432949
172727;7433031|7433007|7433088
172729;7433089|7433082|7432955
172731;7433021|7433039|7432910
172734;7432948|7433101|7433019
172737;7433056|7432979|7432945
172740;7432978|7432952|7433059
172742;7432874|7433052|7433008
172744;7432884|7433047|7433029
172747;7432935|7432959|7433073
172749;7433039|7433001|7432952
172750;7432897|7433020|7433089
172752;7433038|7433068|7432893
172753;7432908|7432999|7433047
172754;7432959|7432915|7432943
172756;7432916|7433095|7433048
172757;7432882|7432971|7433047
172761;7432963|7433062|7432975
172764;7432919|7432881|7432886
172766;7432978|7432879|7432983
172768;7433049|7432928|7433110
172769;7432914|7433106|7433041
172770;7433005|7432983|7432895
172771;7432977|7433050|7433079
172777;7433057|7432927|7432934
172785;7433085|7432951|7432944
172793;7433102|7433001|7433103
172801;7432911|7432953|7432944
172804;7433031|7433051|7433057
172806;7433100|7433041|7432921
172807;7433101|7432902|7433057
172808;7432897|7432901|7432949
172811;7432988|7432961|7433074
172812;7432947|7432872|7432888
172814;7433048|7433058|7432965
172815;7433069|7432929|7433075
172823;7432946|7432954|7433111
172825;7432874|7432905|7433102
172826;7432874|7433107|7433006
172828;7432925|7433106|7433020
172830;7432890|7433028|7432879
172832;7433013|7432972|7433068
172837;7433109|7433108|7432982
172843;7433022|7432917|7432970
172844;7433075|7432936|7432950
172845;7433103|7433067|7433072
172852;7432973|7432971|7433030
172853;7433017|7433010|7432996
172858;7433030|7433046|7432948
172863;7432903|7432878|7432927
172868;7432999|7433023|7432994
172873;7432906|7433000|7433057
172881;7433054|7433087|7433030
172882;7433058|7433053|7432983
172887;7432975|7432893|7433027
172888;7432947|7432990|7432906
172897;7433051|7432928|7433108
172905;7433013|7432990|7432994
172917;7432982|7432873|7432898
172922;7432999|7433050|7432984
172925;7433107|7432876|7433045
172926;7433053|7432876|7432871
172927;7432933|7432995|7432981
172937;7433061|7432979|7433051
172943;7432866|7432934|7432935
172944;7432878|7432923|7432962
172946;7433000|7432921|7432878
172948;7432968|7432937|7432881
172950;7433085|7433080|7433016
172971;7432982|7432974|7432999
172972;7433049|7432975|7432961
172973;7433027|7432902|7432920
172979;7432892|7432898|7433002
172980;7432919|7432983|7432984
172983;7432867|7433011|7433025
172984;7432877|7432995|7432907
172986;7432920|7433093|7432938
172990;7432979|7433074|7432901
172994;7432876|7432964|7432986
172996;7432998|7433090|7432973
173002;7432964|7432900|7432989
173005;7432865|7433085|7433062
173006;7432954|7432931|7433105
173007;7433017|7433034|7433063
173009;7433047|7433096|7432950
173011;7432938|7433011|7433034
173014;7433078|7432939|7432971
173015;7433091|7432885|7433006
173020;7432989|7433016|7432895
173025;7432918|7433075|7432993
173027;7432898|7433011|7433013
173031;7432872|7433041|7432923
173035;7433036|7432955|7432886
173036;7432907|7433028|7433011
173045;7433011|7432990|7433078
173047;7432966|7433011|7432890
173051;7433093|7432906|7432921
173056;7432886|7432988|7433107
173058;7432990|7432973|7432947
173061;7433003|7432883|7432893
173062;7433066|7433060|7432868
173066;7433077|7432951|7432986
173068;7433018|7433047|7432890
173069;7432913|7433095|7432993
173074;7433063|7432897|7433032
173075;7433055|7432943|7432936
173076;7433040|7433062|7433000
173077;7432909|7432865|7433045
173080;7433071|7432883|7432906
173082;7432928|7433014|7433027
173087;7433022|7432915|7433107
173088;7433099|7432993|7432997
173089;7433073|7433021|7432894
173090;7432985|7432909|7432995
173091;7433069|7432977|7432893
173095;7432925|7433001|7432964
173097;7432933|7433101|7432882
173099;7432957|7433072|7433095
173100;7432925|7432911|7432965
173101;7433058|7433033|7432919
173110;7433036|7433111|7433081
173115;7433083|7432979|7432927
173117;7432961|7432915|7432902
173122;7433074|7433077|7433046
173124;7432883|7432939|7432925
173127;7433041|7433000|7432939
173132;7433001|7432905|7433065
173133;7432912|7433104|7432922
173139;7433009|7432983|7432968
173140;7433007|7432939|7432988
173141;7432925|7433025|7432934
173142;7432993|7433086|7433022
173143;7433086|7432876|7432869
173147;7432939|7432914|7432900
173148;7432942|7433069|7433109
173151;7432874|7432979|7433087
173159;7432933|7433043|7433049
173160;7432987|7432899|7432966
173162;7433106|7432997|7432865
173163;7432910|7433101|7432893
173164;7432919|7433015|7432965
173167;7432979|7433075|7433053
173168;7432945|7433043|7432996
173171;7433063|7432914|7432919
173177;7433106|7433017|7432922
173179;7433008|7433043|7432881
173183;7433003|7432928|7433097
173185;7433013|7433071|7433079
173188;7433039|7433063|7432908
173192;7432899|7432876|7432924
173196;7432931|7432896|7433074
173203;7433058|7432940|7432968
173206;7432914|7433003|7432927
173208;7433022|7432939|7432992
173209;7433009|7432988|7433088
173211;7432976|7433035|7433013
173212;7433009|7433096|7432930
173213;7432888|7432874|7433064
173214;7432930|7433019|7433020
173215;7432893|7432964|7433041
173218;7432891|7432984|7432922
173219;7432895|7432956|7432891
173220;7432875|7432965|7433001
173221;7433106|7433020|7432929
173222;7433011|7433057|7433005
173225;7433021|7433051|7433039
173226;7433032|7432989|7432962
173229;7433036|7432978|7433049
173231;7433066|7432917|7433018
173232;7433060|7432912|7432886
173233;7433104|7433030|7433016
173234;7433015|7433019|7432954
173242;7432960|7433044|7433015
173244;7433032|7432965|7433077
173245;7432975|7433017|7432984
173248;7432917|7433082|7432986
173250;7432945|7432886|7433095
173254;7433028|7433091|7432980
173256;7433038|7433039|7433009
173258;7432872|7432866|7433089
173259;7433078|7432974|7432958
173260;7432884|7433024|7432876
173261;7433061|7433011|7432883
173262;7433014|7433092|7432920
173263;7433002|7432976|7433082
173268;7433107|7432925|7432890
173273;7432904|7433007|7433071
173277;7433065|7433041|7433003
173285;7433043|7433038|7432984
173287;7433110|7433020|7432970
173288;7432949|7433005|7433095
173291;7432950|7432987|7432895
173292;7432874|7433058|7433008
173293;7432868|7433022|7433106
173294;7433059|7432899|7432925
173296;7433031|7432950|7432871
173297;7432921|7433027|7432865
173298;7433011|7433078|7432936
173302;7433002|7433089|7432974
173303;7432964|7433005|7432904
173304;7432898|7432920|7433053
173306;7432952|7433079|7432875
173315;7432992|7432988|7433081
173316;7433113|7432970|7432911
173322;7432934|7432923|7432958
173323;7433091|7432880|7432923
173327;7433072|7433107|7433094
173329;7432870|7432944|7432882
173330;7432999|7432943|7433051
173332;7433038|7433019|7432994
173335;7433003|7432895|7433054
173336;7433025|7433098|7433047
173341;7432941|7432883|7432903
173344;7432933|7432915|7433059
173347;7433056|7432865|7432871
173349;7432874|7432880|7432882
173350;7432932|7433034|7432929
173355;7432882|7432915|7432899
173358;7433080|7433088|7432927
173363;7432901|7433026|7433053
173365;7432880|7433057|7433110
173368;7432986|7433001|7432866
173369;7433026|7432942|7433079
173373;7433055|7433094|7433092
173379;7433083|7432873|7433073
173380;7432955|7433104|7432954
173383;7433011|7432922|7432877
173388;7433098|7432898|7432895
173389;7432889|7433019|7433007
173400;7433069|7433083|7433044
173404;7432969|7433049|7432973
173407;7432916|7432962|7432875
173410;7432982|7432946|7432873
173412;7433001|7433044|7433018
173416;7433063|7432968|7433033
173419;7432905|7433023|7432870
173420;7432907|7433090|7432876
173422;7432881|7433059|7433084
173424;7433031|7433086|7433094
173425;7432898|7433044|7433033
173426;7432950|7433071|7433069
173429;7432991|7432913|7433100
173434;7432980|7432963|7433106
173436;7432971|7432995|7432935
173438;7432870|7433047|7433076
173444;7432922|7432929|7433045
173445;7433039|7432999|7432905
173450;7432898|7432960|7432999
173454;7432984|7433001|7432912
173455;7432958|7432979|7432955
173458;7433060|7433039|7433102
173461;7433045|7433036|7432934
173463;7432972|7433091|7432889
173464;7433064|7432898|7432867
173465;7432903|7432922|7433106
173466;7432893|7432905|7433043
173467;7432868|7432919|7433052
173468;7432893|7433102|7432931
173476;7432925|7432917|7432948
173478;7433057|7433011|7432953
173480;7433073|7433080|7432963
173481;7432992|7432873|7432941
173485;7433021|7432982|7433058
173492;7433076|7433026|7432897
173494;7433033|7433054|7433029
173495;7433067|7432878|7433066
173496;7433023|7433003|7433026
173501;7432900|7433070|7433026
173502;7432981|7432984|7433067
173503;7433010|7433108|7433075
173504;7433085|7433052|7432966
173507;7432997|7432960|7433034
173510;7432965|7433095|7432910
173512;7433069|7432973|7433031
173513;7433012|7433002|7433036
173514;7433100|7432958|7433012
173515;7432918|7432984|7433084
173517;7433095|7433014|7432977
173524;7433067|7433098|7432891
173532;7433071|7432870|7433111
173533;7432932|7432946|7433046
173534;7433049|7433078|7433071
173538;7433066|7432993|7433046
173540;7432938|7432888|7433086
173544;7432881|7432993|7433004
173548;7432977|7432923|7432896
173555;7433007|7432937|7433041
173556;7433061|7433046|7432927
173558;7432957|7433091|7432902
173565;7432915|7433075|7433017
173566;7433071|7432953|7432998
173568;7432916|7433005|7432879
173569;7433000|7433011|7432928
173570;7433095|7432930|7432865
173571;7432888|7433113|7433092
173574;7432901|7433050|7432914
173575;7432916|7433039|7433045
173581;7433044|7432885|7432924
173583;7433018|7433107|7432984
173584;7433035|7433081|7433049
173585;7432906|7433083|7433087
173590;7433011|7433009|7433058
173591;7432866|7432890|7433030
173592;7432986|7432896|7432979
173593;7433024|7433022|7432944
173594;7433074|7433091|7433070
173599;7432978|7432888|7433002
173602;7433002|7432993|7432889
173608;7432948|7433060|7433089
173611;7432895|7432982|7433104
173616;7433082|7432885|7433000
173621;7433060|7433039|7433029
173622;7432954|7433014|7432937
173624;7433008|7432979|7432977
173625;7433071|7432929|7433036
173628;7432977|7433049|7432951
173629;7433112|7433011|7433057
173635;7432894|7432987|7432993
173638;7433004|7432891|7433112
173639;7432966|7433090|7432971
173641;7432958|7433040|7432942
173642;7433028|7433045|7433021
173644;7432870|7433104|7433107
173645;7432947|7433082|7432990
173646;7433043|7433061|7432885
173648;7432876|7432976|7433101
173663;7433003|7432924|7433084
173666;7432925|7433057|7432900
173670;7432869|7432896|7433041
173672;7432913|7432999|7432932
173673;7432958|7432937|7432969
173674;7433062|7433020|7432870
173675;7432869|7433086|7432908
173676;7433038|7433015|7433022
173677;7433003|7432866|7433035
173680;7432900|7432908|7432893
173683;7433068|7432926|7433077
173685;7432875|7433078|7432970
173689;7432938|7433056|7432891
173692;7432905|7432979|7432965
173696;7432993|7433105|7432911
173697;7432869|7432916|7433057
173700;7433060|7433080|7432907
173701;7433008|7432946|7432921
173707;7432907|7432918|7432983
173711;7433035|7432929|7432955
173714;7433096|7433112|7433047
173715;7432931|7433042|7433099
173720;7433013|7432920|7432906
173723;7433004|7433017|7432892
173732;7432951|7433031|7433050
173733;7432884|7433042|7433000
173741;7433094|7433092|7432918
173743;7433015|7433061|7433056
173746;7433048|7432881|7432913
173754;7433101|7432958|7433000
173756;7432993|7432890|7433019
173757;7433099|7432874|7432983
173759;7433069|7432996|7433083
173761;7432999|7433007|7433049
173764;7432935|7433035|7433104
173770;7433099|7432947|7432888
173785;7432943|7433111|7433050
173786;7432965|7432881|7432971
173787;7432875|7432962|7432938
173788;7432931|7433036|7432996
173789;7432981|7433029|7432927
173792;7432922|7433085|7432909
173793;7432940|7433011|7433054
173799;7433091|7432992|7433018
173802;7432875|7433044|7433037
173804;7433085|7433004|7433048
173806;7432988|7432895|7432870
173809;7433113|7432901|7432919
173811;7432900|7433060|7432939
173813;7433089|7432981|7433105
173814;7433009|7432877|7432979
173818;7433071|7432891|7433051
173828;7432953|7433003|7433042
173830;7433062|7432941|7433017
173832;7433039|7432966|7432954
173836;7433047|7432891|7432879
173837;7433065|7432898|7432961
173841;7432911|7432993|7433018
173843;7433044|7433014|7432998
173844;7433108|7432884|7433050
173850;7432976|7432978|7432943
173856;7432997|7433017|7433103
173857;7432984|7433089|7432928
173858;7433040|7432879|7432903
173864;7432904|7432913|7433044
173868;7432933|7433048|7432957
173869;7432896|7433034|7433071
173872;7433052|7433103|7433065
173873;7433096|7432987|7433070
173877;7433032|7432894|7432899
173879;7433089|7432960|7432929
173882;7433108|7433030|7433035
173889;7433067|7432921|7433016
173891;7432908|7432997|7433091
173895;7432918|7433029|7433076
173897;7433071|7433017|7432934
173903;7432881|7433086|7433063
173905;7433017|7432921|7433101
173915;7432932|7432873|7432903
173926;7433057|7432924|7433041
173927;7432952|7433072|7432955
173931;7433086|7432939|7433022
173934;7432946|7433092|7432949
173938;7433111|7432885|7432900
173941;7433113|7432914|7433067
173943;7432923|7433056|7433024
173950;7432930|7433050|7432947
173952;7432902|7432948|7432973
173955;7432931|7433040|7433016
173958;7432956|7433017|7432958
173960;7432943|7433085|7432995
173961;7432867|7432956|7433025
173964;7432912|7433020|7433028
173968;7433111|7432979|7433017
173976;7432907|7432950|7432968
173977;7433042|7432934|7433017
173981;7432870|7432933|7432915
173984;7432946|7432900|7433108
173986;7432946|7432923|7433103
173987;7432896|7433074|7433094
173990;7432897|7432926|7432942
173993;7433010|7433096|7433064
173996;7433091|7433110|7432898
173997;7432895|7432889|7432944
173998;7432939|7433040|7432972
174000;7433106|7433046|7433043
174002;7432949|7433105|7432965
174003;7433050|7433026|7433023
174009;7432889|7432898|7433090
174019;7432920|7433033|7432965
174021;7432950|7432895|7432929
174024;7433013|7432878|7433029
174026;7433081|7433044|7432930
174028;7433053|7432875|7433013
174030;7432976|7433071|7432902
174031;7432971|7433013|7432866
174034;7432961|7432994|7432951
174042;7432982|7432945|7433012
174043;7432953|7432910|7432878
174045;7433037|7432884|7432987
174046;7432978|7433031|7433094
174047;7432885|7433070|7432889
174048;7433013|7433036|7432997
174050;7432970|7433076|7432945
174052;7433026|7433075|7433090
174056;7432997|7433079|7432995
174057;7433012|7432931|7433007
174058;7432965|7432944|7432975
174063;7433039|7432941|7433111
174064;7433075|7433081|7433047
174065;7432879|7432926|7432886
174070;7432960|7433005|7432986
174071;7432875|7433078|7433039
174078;7433014|7433044|7433112
174086;7433083|7433069|7432883
174087;7432964|7432934|7432876
174090;7432936|7432869|7433056
174091;7432947|7433068|7433111
174104;7432912|7433105|7432883
174109;7433095|7432989|7432877
174112;7432975|7432956|7432922
174115;7433108|7433107|7432874
174116;7432994|7432973|7433098
174118;7433109|7432869|7432983
174119;7432926|7432991|7433011
174121;7433109|7432936|7432972
174122;7432987|7432977|7433000
174126;7432890|7433052|7432919
174132;7432955|7433078|7433074
174138;7432881|7432880|7432896
174139;7433048|7433023|7432948
174140;7432914|7432985|7432998
174142;7433042|7432927|7433000
174148;7432998|7432952|7433092
174163;7432995|7432896|7433037
174164;7433107|7432952|7432922
174171;7432928|7432990|7432874
174173;7432988|7432956|7433059
174178;7432874|7433069|7432923
174179;7432977|7433063|7433016
174182;7433045|7432896|7433029
174190;7432878|7433017|7432880
174200;7433002|7433003|7432900
174201;7432873|7432904|7432888
174203;7432871|7433082|7432907
174209;7433108|7432946|7433030
174212;7433054|7432865|7433071
174220;7432966|7433061|7433040
174224;7432953|7432942|7432905
174225;7433074|7432887|7432874
174226;7433077|7433098|7433095
174227;7433037|7433110|7432868
174231;7432895|7432972|7432932
174238;7432990|7432918|7432967
174245;7433094|7433004|7432887
174247;7433029|7433017|7433051
174248;7433048|7433050|7433064
174249;7433105|7433106|7432872
174252;7432975|7432968|7433107
174254;7433030|7432898|7432912
174255;7433101|7433002|7433038
174259;7432865|7432869|7433059
174261;7432953|7432945|7433071
174266;7433099|7433008|7432978
174269;7432944|7433073|7433112
174270;7432907|7433043|7432902
174274;7432948|7433103|7433110
174276;7432866|7432904|7433003
174280;7432867|7432932|7432904
174281;7433098|7433013|7433025
174282;7433110|7433079|7433076
174285;7432921|7433081|7432950
174286;7432958|7432881|7432984
174293;7432998|7432884|7432954
174298;7433020|7432953|7433056
174299;7433026|7433018|7433032
174304;7432948|7433056|7432973
174305;7432973|7433051|7433096
174306;7433031|7432930|7432888
174312;7432995|7432876|7432993
174313;7432987|7432921|7433061
174315;7432969|7432892|7432968
174317;7432948|7432954|7433036
174322;7432894|7432905|7432891
174334;7433076|7433077|7432876
174336;7433001|7433103|7433047
174337;7433084|7432983|7432884
174338;7433077|7433036|7432948
174339;7433041|7433097|7432954
174344;7433090|7432880|7432907
174348;7433000|7432998|7432880
174350;7432918|7432965|7433031
174361;7432867|7432955|7432905
174372;7432987|7433095|7433105
174373;7432938|7433009|7433036
174374;7432960|7432930|7432946
174376;7432887|7433078|7433080
174379;7433098|7432940|7432981
174385;7433005|7433043|7433034
174386;7432906|7432969|7433098
174387;7432928|7432980|7433103
174388;7433040|7433000|7433073
174391;7432869|7432928|7433082
174392;7433105|7432976|7432988
174393;7432969|7433004|7433030
174395;7433049|7433001|7433056
174397;7433068|7433057|7433037
174399;7432938|7432953|7432977
174400;7432940|7433072|7432891
174401;7432888|7432943|7433110
174403;7433060|7432945|7432881
174404;7433016|7433048|7432986
174407;7432931|7432996|7433053
174408;7432956|7433029|7433074
174410;7433092|7433015|7432944
174413;7433082|7432946|7433013
174423;7433055|7433064|7433111
174429;7433059|7433108|7432885
174431;7432986|7433042|7433098
174432;7432926|7432963|7432945
174438;7432992|7432942|7433019
174445;7433047|7432992|7432921
174446;7432959|7432890|7432951
174447;7432967|7432904|7432975
174448;7432951|7432927|7433019
174449;7432984|7432970|7432956
174454;7432874|7433055|7432931
174462;7432877|7433041|7433095
174464;7432891|7432937|7432875
174465;7432872|7432949|7432927
174466;7433064|7432949|7432870
174470;7432881|7432957|7433047
174477;7432918|7432974|7433109
174478;7433097|7432966|7433066
174484;7433085|7432867|7432947
174488;7432873|7433072|7432950
174490;7432899|7432970|7433104
174501;7432879|7433085|7433043
174502;7432903|7432999|7432886
174505;7433056|7433070|7432920
174507;7433026|7433097|7433110
174508;7433023|7433029|7432958
174524;7432937|7433099|7433000
174528;7433111|7433096|7432906
174531;7433016|7433062|7433103
174534;7432989|7432936|7432998
174535;7433049|7433010|7433095
174537;7433031|7433074|7433040
174542;7433061|7433008|7433092
174546;7432997|7433106|7433104
174551;7432919|7432994|7432886
174555;7432961|7432903|7432980
174556;7432921|7432971|7432970
174563;7433108|7433064|7432937
174566;7433113|7433076|7432979
174567;7433049|7432927|7432934
174568;7432972|7433073|7432926
174569;7432971|7432958|7433068
174571;7432906|7433077|7432907
174573;7432922|7433068|7433048
174580;7432998|7432963|7432996
174583;7432947|7432999|7432922
174584;7432959|7433086|7432895
174591;7433026|7432964|7432867
174593;7432966|7432968|7433052
174594;7432926|7432885|7433094
174600;7432892|7433069|7432968
174601;7432919|7432921|7433077
174602;7432868|7433103|7433029
174610;7433002|7432949|7432896
174624;7433052|7432877|7433007
174625;7432932|7433043|7432906
174629;7433011|7433102|7433009
174634;7433105|7433089|7432999
174639;7433027|7432876|7433081
174641;7432869|7432935|7433017
174650;7432928|7432998|7432884
174652;7433008|7432881|7433014
174658;7432945|7432939|7433054
174660;7432955|7432904|7432892
174661;7432931|7432904|7433097
174662;7432914|7433057|7432880
174665;7432865|7433072|7432968
174668;7433016|7432915|7432919
174672;7433078|7432952|7432867
174680;7433091|7432880|7432931
174694;7432992|7433056|7433076
174695;7433087|7432917|7433040
174699;7433060|7432874|7433051
174703;7432898|7432877|7432926
174704;7432873|7433111|7433032
174706;7433112|7432998|7432910
174708;7433056|7433025|7432950
174710;7433004|7433092|7433036
174711;7432988|7432879|7432866
174715;7432898|7432882|7432930
174716;7433013|7432956|7432877
174719;7432986|7433047|7432947
174720;7433031|7432898|7432979
174722;7432926|7432987|7433024
174724;7433061|7433091|7433069
174729;7432908|7433079|7432896
174733;7432954|7433102|7432902
174734;7432917|7432869|7433095
174735;7432960|7433028|7433103
174739;7432925|7433060|7432953
174742;7433110|7432925|7432906
174745;7432960|7433091|7432946
174746;7433098|7432871|7432905
174748;7433017|7432946|7432950
174753;7432950|7433086|7432993
174756;7432975|7433051|7433066
174757;7433013|7433104|7433060
174758;7432959|7433025|7432882
174762;7432891|7432973|7432912
174764;7432977|7433024|7432916
174766;7432948|7433000|7433059
174773;7432926|7432930|7433027
174780;7432934|7433009|7433048
174783;7433000|7433098|7433064
174784;7432980|7433104|7433089
174788;7433030|7432868|7432998
174790;7432889|7433033|7433099
174791;7433032|7433111|7433103
174799;7433062|7432954|7433110
174800;7433000|7433109|7432939
174802;7432913|7432939|7432879
174803;7432959|7432949|7433065
174804;7433095|7433039|7432881
174808;7432996|7433070|7432886
174811;7433000|7432914|7433029
174812;7433053|7433010|7433089
174814;7433008|7432944|7433026
174816;7432956|7432913|7433056
174817;7433046|7432986|7433082
174820;7433063|7433018|7433089
174825;7433054|7433107|7433038
174835;7432966|7432992|7433019
174836;7432918|7432957|7432941
174838;7433077|7433000|7433056
174840;7433108|7433106|7433020
174842;7433098|7433029|7433047
174845;7432997|7432928|7432973
174848;7432945|7433019|7432993
174851;7432962|7432889|7432891
174856;7433098|7432998|7432970
174857;7432905|7432993|7433017
174861;7432990|7432946|7433100
174862;7432878|7433089|7433052
174863;7432978|7432933|7433093
174865;7432999|7432952|7433070
174867;7432996|7432998|7433032
174873;7432932|7433058|7432933
174875;7433092|7432868|7433013
174879;7432951|7433028|7433101
174889;7432975|7432934|7433045
174897;7432940|7432939|7433074
174907;7432951|7433111|7432866
174914;7432892|7432889|7433025
174915;7433020|7432879|7432908
174918;7432878|7432973|7433070
174921;7432932|7433104|7433020
174933;7433101|7433001|7432889
174936;7433047|7433109|7433082
174937;7432890|7433015|7432910
174938;7432911|7432926|7432974
174941;7433040|7433090|7433087
174943;7433048|7432999|7432900
174948;7432865|7433041|7433038
174949;7433036|7432894|7432980
174953;7432964|7433055|7432969
174954;7432916|7433026|7433105
174959;7432878|7433002|7433048
174963;7432899|7433026|7432929
174964;7433086|7433113|7433053
174965;7432912|7433079|7433084
174968;7432877|7433030|7433112
174969;7432981|7432898|7433032
174971;7432885|7432884|7432922
174972;7433030|7433003|7433082
174974;7432906|7433009|7433044
174976;7432871|7433095|7432972
174979;7432964|7432916|7432948
174983;7432873|7432939|7432912
174984;7432874|7433022|7433103
174986;7433073|7432980|7433050
174989;7432894|7432982|7432967
174990;7432933|7432905|7433082
174993;7432982|7433072|7432886
174997;7433003|7432977|7433034
175000;7432926|7432927|7433028
175001;7433053|7433059|7432947
175002;7432940|7432978|7432896
175003;7433067|7432964|7433015
175005;7432877|7433031|7432906
175006;7433023|7433086|7432949
175007;7432995|7433107|7433100
175010;7432889|7433005|7432984
175011;7433046|7432975|7433044
175012;7432873|7433078|7432941
175013;7432925|7432996|7432923
175017;7433040|7433037|7432931
175020;7432876|7432915|7432971
2251380;7432953|7433040|7432979
2251442;7433081|7432873|7432933
2252041;7432886|7432949|7432916
2252783;7432922|7433085|7433090
2252935;7433084|7433068|7433086
2252968;7433084|7433068|7433046
2253018;7432869|7432938|7432988
2253283;7432917|7433002|7432882
2253495;7432929|7432927|7432993
2253551;7432917|7432872|7433019
2254349;7433037|7433049|7432897
2254615;7433102|7433052|7433008
2254773;7433081|7432973|7432871
2254815;7432944|7432907|7432994
2255012;7433041|7432888|7432896
2255470;7432956|7432906|7432979
2255535;7432869|7432879|7433015
2255887;7432873|7432895|7433038
2256049;7433025|7432937|7432884
2256245;7433050|7433097|7432928
2256401;7433105|7433083|7433093
2256649;7432963|7432914|7433036
2256713;7433034|7432882|7432926
2256923;7432894|7432881|7432895
2256994;7432912|7433036|7432980
2256999;7433110|7432993|7433067
2257236;7433010|7433017|7433002
2266650;7432930|7433035|7433036
2266653;7433075|7433098|7432872
2266654;7432942|7432985|7433049
2266655;7433001|7433087|7433101
2266657;7433100|7433089|7433107
2266658;7433077|7432943|7433003
2266659;7433076|7433054|7433073
2266661;7432913|7432923|7433095
2266662;7433014|7432988|7432964
2266666;7433048|7433098|7432930
2266667;7433107|7432911|7433018
2266669;7432999|7432875|7433078
2266670;7433098|7432895|7433092
2266680;7432918|7432940|7433082
2266682;7433095|7432951|7432978
2266686;7433020|7432956|7433095
2266688;7432932|7433083|7433112
2266694;7433113|7433013|7433083
2266703;7433044|7432976|7432949
2266704;7432918|7432948|7433108
2266705;7432880|7433068|7432991
2266708;7433015|7433110|7432905
2266711;7433074|7432992|7433111
2266713;7432901|7433095|7433016
2266714;7432880|7432974|7432925
2266718;7432934|7433044|7432872
2266731;7432988|7432941|7433016
2266735;7432955|7432944|7432988
2266749;7432948|7432974|7433029
2266752;7433067|7433041|7433063
252980;7432945|7433065|7432901
252982;7432968|7432994|7433007
252986;7433066|7433021|7433042
252991;7432931|7433096|7432956
252992;7433099|7433022|7432934
252997;7433106|7432873|7433108
252998;7432947|7433038|7432980
252999;7432883|7433077|7432994
253007;7432976|7432889|7432945
253008;7433075|7433062|7432931
253014;7432962|7432997|7432986
253019;7433034|7432986|7432940
253027;7433009|7432888|7432945
253031;7433068|7433094|7433018
253033;7433007|7432981|7432937
253035;7433112|7433061|7432930
253049;7432952|7433059|7433072
253051;7432974|7433085|7432925
253058;7433099|7432893|7432986
253063;7432998|7432918|7432950
253064;7432883|7432908|7433075
253066;7432899|7432917|7433038
253069;7433001|7433104|7432970
253070;7433060|7433021|7433095
253077;7433047|7433004|7432885
253082;7433041|7433025|7432935
253084;7433055|7433012|7432892
253087;7432961|7432989|7433034
253093;7433104|7432941|7432974
253094;7433014|7433045|7432908
253095;7432959|7433004|7433098
253100;7433059|7432904|7433032
253107;7433104|7432922|7433098
253109;7433039|7432975|7433107
253110;7433053|7432965|7432971
253112;7433011|7433007|7433106
253118;7432986|7432913|7433020
253124;7432998|7433024|7432949
253131;7432950|7433040|7433035
253132;7432973|7432936|7432934
253144;7432899|7433063|7432932
253150;7432940|7433004|7433060
253154;7433020|7433075|7433042
253163;7433088|7432924|7432967
253164;7433055|7432999|7432994
253166;7433001|7433096|7432891
253169;7433044|7432910|7432964
253172;7432889|7432870|7432990
253173;7432876|7433099|7432874
253175;7433067|7432922|7432899
253176;7433091|7433006|7432921
253177;7432962|7433071|7432912
